order,suborder,family,genus,species,Bmin,Bmax,Bmid,Brange,B500,B750,B1000,B1250,B1500,B1750,B2000,B2250,B2500,B2750,B3000,B3250,B3500,Body_Length,Body_Mass,Verts,Inverts,Nectar,Seed,Fruit,Pursuit,Glean,Pounce,Digging,Scavenging,Follow_Ants,Flower_Pierce,Probing,Water,Ground,Vegetation,Dead_Leaf,Air,spp_phylo,Beak.Length_Culmen,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Tail.Length
Passeriformes,Tyranni,Tyrannidae,Phylloscartes ,Phylloscartes_ophthalmicus,750,1800,1275,1050,0,0,1,1,1,1,1,0,0,0,0,0,0,11.5,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Phylloscartes_ophthalmicus,10.7,3.7,3.3,15.3,59.6,9.7,56.6
Passeriformes,Tyranni,Tyrannidae,Phylloscartes ,Phylloscartes_orbitalis,500,1250,875,750,0,1,1,1,1,0,0,0,0,0,0,0,0,11.5,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Phylloscartes_orbitalis,12,3.6,2.7,15.3,51.5,9.8,43.5
Passeriformes,Tyranni,Tyrannidae,Phylloscartes ,Phylloscartes_parkeri,650,1550,1100,900,0,1,1,1,1,1,0,0,0,0,0,0,0,12,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Phylloscartes_parkeri,11.2,3,2.8,16.9,52,7.2,47.5
Passeriformes,Tyranni,Tyrannidae,Phylloscartes ,Phylloscartes_poecilotis,1500,2300,1900,800,0,0,0,0,0,1,1,1,1,0,0,0,0,11,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Phylloscartes_poecilotis,11.7,2.9,2.5,15.6,57.4,9.7,52.3
Passeriformes,Tyranni,Tyrannidae,Phylloscartes ,Phylloscartes_ventralis,1000,1650,1325,650,0,0,0,1,1,1,0,0,0,0,0,0,0,12,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Phylloscartes_ventralis,12.6,3.3,3.1,18.8,53.1,8,52.6
Passeriformes,Tyranni,Tyrannidae,Piprites ,Piprites_chloris,250,1050,650,800,1,1,1,1,0,0,0,0,0,0,0,0,0,13.3,18,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Piprites_chloris,11.7,4.2,4.7,16.8,66.2,16.7,50.3
Passeriformes,Tyranni,Tyrannidae,Pitangus ,Pitangus_lictor,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,16.5,25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Pitangus_lictor,23.4,5.8,4.8,18.8,86.8,14.7,74.2
Passeriformes,Tyranni,Tyrannidae,Pitangus ,Pitangus_sulphuratus,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,22.8,60.5,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,Pitangus_sulphuratus,29.3,10.1,9.1,25.8,111.9,20.6,84.8
Passeriformes,Tyranni,Tyrannidae,Platyrinchus ,Platyrinchus_coronatus,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,8.8,8.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Platyrinchus_coronatus,12.6,6.4,3.4,13.2,54.4,12.1,24.5
Passeriformes,Tyranni,Tyrannidae,Platyrinchus ,Platyrinchus_mystaceus,800,1800,1300,1000,0,0,1,1,1,1,1,0,0,0,0,0,0,9.8,10.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Platyrinchus_mystaceus,13.5,7.4,3.6,15.8,54.6,7.9,30
Passeriformes,Tyranni,Tyrannidae,Platyrinchus ,Platyrinchus_platyrhynchos,250,850,550,600,1,1,1,0,0,0,0,0,0,0,0,0,0,11,12.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Platyrinchus_platyrhynchos,13.6,8.9,3.9,13.3,62.3,17.3,32
Passeriformes,Tyranni,Tyrannidae,Poecilotriccus ,Poecilotriccus_albifacies,250,1050,650,800,1,1,1,1,0,0,0,0,0,0,0,0,0,9.5,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Poecilotriccus_albifacies,10.4,4.5,2.9,14.2,45.2,4.8,34.6
Passeriformes,Tyranni,Tyrannidae,Poecilotriccus ,Poecilotriccus_latirostris,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,9.5,8.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Poecilotriccus_latirostris,15,4.6,3.1,18.7,47.7,5.8,33.1
Passeriformes,Tyranni,Tyrannidae,Poecilotriccus ,Poecilotriccus_plumbeiceps,1600,2150,1875,550,0,0,0,0,0,1,1,1,0,0,0,0,0,9.3,5.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Poecilotriccus_plumbeiceps,14,3.3,3,18.3,42.5,4,36.2
Passeriformes,Tyranni,Tyrannidae,Poecilotriccus ,Poecilotriccus_pulchellus,600,1500,1050,900,0,1,1,1,1,1,0,0,0,0,0,0,0,9.3,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Poecilotriccus_pulchellus,12,4.3,3.1,14.6,46.7,4.5,32.8
Passeriformes,Tyranni,Tyrannidae,Polioxolmis ,Polioxolmis_rufipennis,3000,3400,3200,400,0,0,0,0,0,0,0,0,0,0,0,1,1,19.8,34.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Polioxolmis_rufipennis,25,5.3,4.9,28.1,127.2,36.3,89.4
Passeriformes,Tyranni,Tyrannidae,Pseudotriccus ,Pseudotriccus_simplex,1100,1900,1500,800,0,0,0,1,1,1,1,0,0,0,0,0,0,10.7,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Pseudotriccus_simplex,12.5,3.4,3.1,19.7,53.9,7.5,43.4
Passeriformes,Tyranni,Tyrannidae,Pyrrhomyias ,Pyrrhomyias_cinnamomeus,900,2850,1875,1950,0,0,1,1,1,1,1,1,1,1,1,0,0,11.7,10.8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Pyrrhomyias_cinnamomeus,13.6,5,3.1,12.8,69.9,15.8,61.3
Passeriformes,Tyranni,Tyrannidae,Ramphotrigon ,Ramphotrigon_fuscicauda,250,1050,650,800,1,1,1,1,0,0,0,0,0,0,0,0,0,16,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Ramphotrigon_fuscicauda,17,6.6,4.6,17.9,70.7,7.4,72.3
Passeriformes,Tyranni,Tyrannidae,Ramphotrigon ,Ramphotrigon_megacephalum,250,1200,725,950,1,1,1,1,0,0,0,0,0,0,0,0,0,12.9,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Ramphotrigon_megacephalum,14,5.6,4.1,15.8,59,8.6,55.6
Passeriformes,Tyranni,Tyrannidae,Ramphotrigon ,Ramphotrigon_ruficauda,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,15.5,19.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Ramphotrigon_ruficauda,17.1,6.5,4.3,16.3,75.4,11,70.9
Passeriformes,Tyranni,Tyrannidae,Rhynchocyclus ,Rhynchocyclus_fulvipectus,1000,2000,1500,1000,0,0,0,1,1,1,1,1,0,0,0,0,0,15,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Rhynchocyclus_fulvipectus,16.5,8.3,5.1,18.9,77.2,11.6,70.2
Passeriformes,Tyranni,Tyrannidae,Rhynchocyclus ,Rhynchocyclus_olivaceus,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,15,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Rhynchocyclus_olivaceus,16.6,8.9,5.7,18,73.9,10.7,64.1
Passeriformes,Tyranni,Tyrannidae,Rhytipterna ,Rhytipterna_simplex,250,1400,825,1150,1,1,1,1,1,0,0,0,0,0,0,0,0,20,35.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Rhytipterna_simplex,22.7,7.1,6.4,21.3,96.8,16,95.3
Passeriformes,Tyranni,Tyrannidae,Sayornis ,Sayornis_nigricans,600,2000,1300,1400,0,1,1,1,1,1,1,1,0,0,0,0,0,15.8,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Sayornis_nigricans,18.1,5.9,4,17.4,86.3,19.4,77.2
Passeriformes,Tyranni,Tyrannidae,Serpophaga ,Serpophaga_cinerea,600,3000,1800,2400,0,1,1,1,1,1,1,1,1,1,1,1,0,11,7.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Serpophaga_cinerea,12.2,3,2.7,16.7,56.1,8.6,47.7
Passeriformes,Tyranni,Tyrannidae,Serpophaga ,Serpophaga_hypoleuca,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,10.5,6.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Serpophaga_hypoleuca,11.3,3.1,2.6,17.1,47.1,7.6,45.1
Passeriformes,Tyranni,Tyrannidae,Sirystes ,Sirystes_sibilator,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,18.3,31.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Sirystes_sibilator,23.2,8.3,6.4,19.3,96.2,18.8,82.2
Passeriformes,Tyranni,Tyrannidae,Sublegatus ,Sublegatus_obscurior,250,600,425,350,1,1,0,0,0,0,0,0,0,0,0,0,0,14,15.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Sublegatus_obscurior,11.7,4.5,3,16.9,65.6,11,62
Passeriformes,Tyranni,Tyrannidae,Terenotriccus ,Terenotriccus_erythrurus,250,950,600,700,1,1,1,0,0,0,0,0,0,0,0,0,0,9.7,6.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Terenotriccus_erythrurus,9,3.5,2.5,14.8,47.6,7.6,38.1
Passeriformes,Tyranni,Tyrannidae,Todirostrum ,Todirostrum_chrysocrotaphum,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,9.4,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Todirostrum_chrysocrotaphum,14.1,5.8,3,16.1,40.2,7.3,29.2
Passeriformes,Tyranni,Tyrannidae,Todirostrum ,Todirostrum_maculatum,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,9.6,7.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Todirostrum_maculatum,16.3,4.8,3.5,17.7,45.3,6.2,32.6
Passeriformes,Tyranni,Tyrannidae,Tolmomyias ,Tolmomyias_assimilis,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,13.3,14.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Tolmomyias_assimilis,15,6,4,18.9,63.8,9.4,54.5
Passeriformes,Tyranni,Tyrannidae,Tolmomyias ,Tolmomyias_flaviventris,250,1500,875,1250,1,1,1,1,1,1,0,0,0,0,0,0,0,12.4,11.3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Tolmomyias_flaviventris,12.6,5.2,4,16.2,59.9,9.7,52.7
Passeriformes,Tyranni,Tyrannidae,Tolmomyias ,Tolmomyias_poliocephalus,250,1450,850,1200,1,1,1,1,1,0,0,0,0,0,0,0,0,12,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Tolmomyias_poliocephalus,12.7,5.1,3.8,16.1,53.9,7.9,46.1
Passeriformes,Tyranni,Tyrannidae,Tyrannopsis ,Tyrannopsis_sulphurea,250,600,425,350,1,1,0,0,0,0,0,0,0,0,0,0,0,19.7,54,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Tyrannopsis_sulphurea,21.1,8.2,6.3,20.4,106.2,17.2,75.8
Passeriformes,Tyranni,Tyrannidae,Tyrannulus ,Tyrannulus_elatus,250,850,550,600,1,1,1,0,0,0,0,0,0,0,0,0,0,10.5,7.3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Tyrannulus_elatus,8.3,3.2,3.1,13.7,48.2,8.7,40.7
Passeriformes,Tyranni,Tyrannidae,Tyrannus ,Tyrannus_melancholicus,250,2600,1425,2350,1,1,1,1,1,1,1,1,1,1,0,0,0,20.4,37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Tyrannus_melancholicus,23.5,9.7,7.4,18.7,108.8,25.5,91.9
Passeriformes,Tyranni,Tyrannidae,Zimmerius ,Zimmerius_bolivianus,1000,2600,1800,1600,0,0,0,1,1,1,1,1,1,1,0,0,0,12,10.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Zimmerius_bolivianus,11.1,2.9,3.3,16.3,57.5,8.5,50.5
Passeriformes,Tyranni,Tyrannidae,Zimmerius ,Zimmerius_cinereicapilla,550,1300,925,750,0,1,1,1,1,0,0,0,0,0,0,0,0,11.8,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Zimmerius_cinereicapilla,11.2,4.1,3.3,16.1,55.6,9.5,48
Passeriformes,Tyranni,Tyrannidae,Zimmerius ,Zimmerius_gracilipes,250,850,550,600,1,1,1,0,0,0,0,0,0,0,0,0,0,10.5,7.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Zimmerius_gracilipes,10,3.4,2.8,14.8,46.7,6.1,41.8
Passeriformes,Passeri,Vireonidae,Cyclarhis ,Cyclarhis_gujanensis,300,1200,750,900,1,1,1,1,0,0,0,0,0,0,0,0,0,15,28.5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,Cyclarhis_gujanensis,18,5.8,9.2,22.8,76.2,11.2,64.1
Passeriformes,Passeri,Vireonidae,Hylophilus ,Hylophilus_hypoxanthus,250,1100,675,850,1,1,1,1,0,0,0,0,0,0,0,0,0,11.8,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Hylophilus_hypoxanthus,15.6,3.6,4,16.7,58.6,7.7,44.3
Passeriformes,Passeri,Vireonidae,Hylophilus ,Hylophilus_ochraceiceps,250,1050,650,800,1,1,1,1,0,0,0,0,0,0,0,0,0,11.8,10.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Hylophilus_ochraceiceps,15.6,3.6,4.2,16.8,57.1,7.5,43.9
Passeriformes,Passeri,Vireonidae,Hylophilus ,Hylophilus_thoracicus,250,850,550,600,1,1,1,0,0,0,0,0,0,0,0,0,0,12.1,12.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Hylophilus_thoracicus,15.4,3.8,4.2,18.3,55.8,5.9,47.3
Passeriformes,Passeri,Vireonidae,Vireo ,Vireo_leucophrys,1300,2500,1900,1200,0,0,0,0,1,1,1,1,1,1,0,0,0,12,12.8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Vireo_leucophrys,14,3.8,3.9,17.6,64.9,12.3,49.7
Passeriformes,Passeri,Vireonidae,Vireo ,Vireo_olivaceus,250,1900,1075,1650,1,1,1,1,1,1,1,0,0,0,0,0,0,14.7,18.6,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,Vireo_olivaceus,15.1,4.4,4.4,18.8,72.8,17.9,51.8
Passeriformes,Passeri,Vireonidae,Vireolanius ,Vireolanius_leucotis,250,1500,875,1250,1,1,1,1,1,1,0,0,0,0,0,0,0,14.5,26,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,Vireolanius_leucotis,19.6,5.6,6.5,21.6,70.1,11.3,48.9
